selectBlock,category,paths,semantic,action,number,image4,image2,image3,image1,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
4,animal,trial_images_animals\r_bulldog_english.png,n,n,5,bulldog_english,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,1396455905,415.2138249,1396455906,415.7278573,None,1.5,1396455908,418.2125421,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,object,trial_images_objects\r_pruning_shear.png,n,n,45,pruning_shear,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,8,,,,,,,,,,,,,,,,,,,1396455910,419.7121752,1396455910,420.2220405,None,2.5,1396455913,422.7109168,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,object,trial_images_objects\r_broom.png,n,n,33,broom,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,1396455915,425.2102197,1396455916,425.7178167,None,2.5,1396455918,428.2089661,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,animal,trial_images_animals\r_seal_grey.png,n,n,26,seal_grey,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,5,,,,,,,,,,,,,,,,,,,1396455921,430.7083046,1396455921,431.22442,None,2.5,1396455924,433.7070359,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,animal,trial_images_animals\r_springbok.png,f,n,28,springbok,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,4,,,,,,,,,,,,,,,,,,,1396455926,436.2062945,1396455927,436.7205514,None,2.5,1396455929,439.2050201,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,object,trial_images_objects\r_eyelash_curlers.png,n,n,43,,eyelash_curlers,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,1396455935,444.7125147,1396455938,447.7371457,1396455938,448.2272981,None,2.5,,450.7176048,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_harvest_mouse.png,n,n,19,,harvest_mouse,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,1396455943,453.21678,1396455944,453.7307731,None,1.5,,456.2155113,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_dragonfly.png,n,n,12,,dragonfly,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,1396455948,457.7151526,1396455948,458.2301234,None,1.5,,460.71389,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_ostrich.png,f,n,24,,ostrich,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,,,1396455952,462.2135122,1396455953,462.7277936,None,1.5,,465.2122743,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,object,trial_images_objects\r_rolling_pin.png,n,n,56,,rolling_pin,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,,,1396455957,466.7119207,1396455957,467.225481,None,1.5,,469.7106765,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_stoat.png,n,n,29,,stoat,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,2,,,,,,,,,,,,,,,1396455961,471.210315,1396455962,471.7257039,None,2.5,,474.2090651,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,object,trial_images_objects\r_pasta_spoon.png,n,n,50,,pasta_spoon,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,1396455967,476.7083435,1396455967,477.2201187,3,1.5,,479.7072152,1396455970,479.5405541,2.320112383,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_owl.png,n,n,25,,owl2,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,1396455971,481.2067587,1396455972,481.718053,None,3.5,,484.2054861,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,object,trial_images_objects\r_knife_table.png,n,n,42,,knife_table,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,1396455978,487.7044847,1396455978,488.2165832,None,2.5,,490.7198399,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_seagull_herring.png,n,n,17,,seagull_herring,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,0,,,,,,,,,,,,,,,1396455983,493.2191193,1396455984,493.7341179,None,3.5,,496.2178817,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_deer_roe.png,n,n,11,,deer_roe,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,13,,,,,,,,,,,,,,,1396455990,499.7167937,1396455990,500.2279863,None,2.5,,502.7155558,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,object,trial_images_objects\r_spatula.png,n,n,32,,spatula,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,,,,,1396455995,505.2148313,1396455996,505.7235732,None,2.5,,508.2135795,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_goat.png,n,n,16,,goat1,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,11,,,,,,,,,,,,,,,1396456001,510.7128604,1396456001,511.2268348,None,1.5,,513.7116071,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,animal,trial_images_animals\r_mole.png,n,n,20,,mole,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,10,,,,,,,,,,,,,,,1396456005,515.211248,1396456006,515.7244337,None,2.5,,518.2100093,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_spanner.png,n,n,55,,,spanner,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,1396456017,526.741792,1396456017,527.2331442,None,3.5,1396456020,529.7228004,,,,1396456014,523.7285047,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_chi_instrument.png,f,n,31,,,chi_instrument,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,1396456023,533.2216002,1396456024,533.7318836,3,2.5,1396456026,536.2204426,1396456025,534.7541179,1.021905559,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_fox_red.png,n,n,14,,,fox_red,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,1396456029,538.7196123,1396456029,539.2330208,None,0.5,1396456032,541.7183536,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_staple_remover.png,n,n,54,,,staple_remover,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,1396456032,542.2183423,1396456033,542.7273973,None,2.5,1396456035,545.2338098,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_pepper_mill.png,n,n,35,,,peppemill,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,1396456038,547.7331184,1396456038,548.2435869,None,2.5,1396456041,550.7318084,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_paintbrush.png,n,v,58,,,paintbrush,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,12,,,,,,,,,,,1396456043,553.2311309,1396456044,553.7439502,None,0.5,1396456046,556.2298252,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_cat_wild.png,n,n,8,,,cat_wild,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,1396456047,556.7298319,1396456047,557.2403125,None,0.5,1396456050,559.7285796,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_rabbit.png,n,v,18,,,rabbit,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,1396456050,560.2285767,1396456051,560.7378022,None,3.5,1396456053,563.2273431,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_kettle.png,n,n,49,,,kettle,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,1396456057,566.7262825,1396456057,567.2381045,None,1.5,1396456060,569.725006,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_badger.png,n,n,1,,,badger1,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,1396456061,571.2246627,1396456062,571.7436344,None,2.5,1396456064,574.2234173,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_rasp.png,n,n,47,,,rasp,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,1396456067,576.722712,1396456067,577.2324123,None,0.5,1396456070,579.7214337,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_frog.png,n,v,15,,,frog,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,13,,,,,,,,,,,1396456070,580.2214453,1396456071,580.7357735,None,3.5,1396456073,583.2201724,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,object,trial_images_objects\r_wok.png,f,n,44,,,wok,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,2,,,,,,,,,,,1396456077,586.7191179,1396456077,587.2319148,3,2.5,1396456080,589.7179422,1396456079,588.7847685,1.552584721,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,animal,trial_images_animals\r_squirrel_red.png,n,v,22,,,squirrel_red,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,1396456082,592.233827,1396456083,592.7482267,None,1.5,1396456085,595.2325771,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
3,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,animal,trial_images_animals\r_blackbird.png,n,n,4,,,,blackbird,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,1396456093,602.7643344,1396456093,603.2622893,None,0.5,,605.745499,,,,1396456090,599.741114,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_axe.png,n,v,34,,,,axe,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,1396456096,606.2453657,1396456097,606.7537517,None,1.5,,609.2441133,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_colander.png,n,n,36,,,,colander,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,13,,,,,,,1396456101,610.7437573,1396456101,611.2566786,None,1.5,,613.7424898,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_nail_file.png,n,n,53,,,,nail_file,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,1396456105,615.242138,1396456106,615.754216,None,1.5,,618.240892,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,animal,trial_images_animals\r_bug_common.png,n,n,3,,,,bug_common,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,11,,,,,,,1396456110,619.7405375,1396456110,620.2531932,3,1.5,,622.7394195,1396456112,622.389469,2.135951082,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_toothbrush.png,n,n,38,,,,toothbrush,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,1396456114,624.2389675,1396456115,624.7510433,None,1.5,,627.2377308,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,animal,trial_images_animals\r_kangaroo_red.png,f,v,23,,,,kangaroo_red,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,1396456119,628.7373047,1396456119,629.2523,3,0.5,,631.7528154,1396456120,630.070008,0.817439689,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_iron.png,n,n,39,,,,iron,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,1396456122,632.2527199,1396456123,632.7635445,None,0.5,,635.2514913,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_pitchfork.png,n,n,52,,,,pitchfork,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,1396456126,635.7514631,1396456126,636.2611293,None,2.5,,638.7502228,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_compass.png,n,n,37,,,,compass,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,1396456131,641.2495327,1396456132,641.7572616,None,2.5,,644.2482758,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,animal,trial_images_animals\r_butterfly.png,n,n,6,,,,butterfly,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,2,,,,,,,1396456137,646.7475627,1396456137,647.2672362,None,2.5,,649.7463115,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_corkscrew.png,n,n,41,,,,corkscrew,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,3,,,,,,,1396456142,652.2455969,1396456143,652.7555761,None,0.5,,655.2443427,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_pliers.png,n,n,59,,,,pliers,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,1,,,,,,,1396456146,655.7443284,1396456146,656.2583955,None,2.5,,658.7430935,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,object,trial_images_objects\r_pizza_slicer.png,n,n,57,,,,pizza_slicer,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,12,,,,,,,1396456151,661.2423889,1396456152,661.7505567,None,1.5,,664.2411229,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
1,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_02_1723,60.02436886,semact_fmri_builder,1,RB
