selectBlock,category,paths,semantic,action,number,image4,image1,image2,image3,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
4,animal,trial_images_animals\r_bulldog_english.png,n,n,5,bulldog_english,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,9,9,4,,,,,,,,,,,,,,,,,,,1396600517,338.6990713,1396600518,339.2164216,None,1.5,1396600520,341.6977976,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,object,trial_images_objects\r_spanner.png,n,n,55,spanner,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,10,10,3,,,,,,,,,,,,,,,,,,,1396600522,343.1974402,1396600522,343.7055857,None,1.5,1396600525,346.1961441,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,animal,trial_images_animals\r_ostrich.png,f,n,24,ostrich,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,11,11,12,,,,,,,,,,,,,,,,,,,1396600526,347.6957634,1396600527,348.2101686,None,2.5,1396600529,350.6944957,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,animal,trial_images_animals\r_camel.png,f,n,7,camel,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,12,12,13,,,,,,,,,,,,,,,,,,,1396600532,353.193777,1396600532,353.7080624,None,3.5,1396600535,356.1924718,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,animal,trial_images_animals\r_cat_wild.png,n,n,8,cat_wild,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,8,,,,,,,,,,,,,,,,,,,1396600538,359.6913849,1396600539,360.2054674,None,2.5,1396600541,362.6901135,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_eyelash_curlers.png,n,n,43,,eyelash_curlers,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,,,1396600550,371.2215768,1396600550,371.7107328,None,1.5,,374.2025619,,,,1396600547,368.1931703,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_pruning_shear.png,n,n,45,,pruning_shear,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,,,,,1396600554,375.702069,1396600555,376.2115984,None,1.5,,378.7007964,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_sheep.png,n,n,27,,sheep1,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,1396600559,380.200407,1396600559,380.7128185,None,0.5,,383.1991239,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_pen.png,n,n,51,,pen1,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,13,,,,,,,,,,,,,,,1396600562,383.6991269,1396600563,384.2091221,None,1.5,,386.6978751,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_swan_bewick.png,n,n,30,,swan_bewick,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,10,,,,,,,,,,,,,,,1396600567,388.1975138,1396600567,388.709628,None,0.5,,391.1962292,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_goat.png,n,n,16,,goat1,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,12,,,,,,,,,,,,,,,1396600570,391.6961903,1396600571,392.2086567,None,2.5,,394.6949343,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_cricket_green.png,n,v,10,,cricket_green,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,1396600576,397.1942071,1396600576,397.7058124,None,1.5,,400.1929168,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_badger.png,n,n,1,,badger1,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,1396600580,401.6925343,1396600581,402.2068761,None,2.5,,404.6912606,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_pepper_mill.png,n,n,35,,peppemill,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,1396600586,407.190531,1396600586,407.6992537,None,3.5,,410.1892298,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_seagull_herring.png,n,n,17,,seagull_herring,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,1396600592,413.7048287,1396600593,414.2179178,None,0.5,,416.7035477,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_toothbrush.png,n,n,38,,toothbrush,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,,,,,1396600596,417.203509,1396600596,417.7158602,None,3.5,,420.2022582,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,animal,trial_images_animals\r_horse.png,n,n,21,,horse,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,1396600602,423.7011601,1396600603,424.2142215,None,1.5,,426.6998715,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_kettle.png,n,n,49,,kettle,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,11,,,,,,,,,,,,,,,1396600607,428.1994873,1396600607,428.7100162,None,2.5,,431.1982256,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,object,trial_images_objects\r_pitchfork.png,n,n,52,,pitchfork,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,1,,,,,,,,,,,,,,,1396600612,433.6974879,1396600613,434.2075278,None,3.5,,436.6961978,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
1,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_knife_table.png,n,n,42,,,knife_table,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,1396600622,443.2151729,1396600625,446.2276315,1396600625,446.7201113,None,3.5,,449.2084043,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_pasta_spoon.png,n,n,50,,,pasta_spoon,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,13,,,,,,,,,,,1396600631,452.7238681,1396600632,453.2366511,None,0.5,,455.7225587,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_kangaroo_red.png,f,v,23,,,kangaroo_red,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,1396600635,456.2225475,1396600635,456.7391839,3,2.5,,459.2214132,1396600636,457.8218473,1.082353701,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_nail_file.png,n,n,53,,,nail_file,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,1396600640,461.7205892,1396600641,462.2313387,None,1.5,,464.7192613,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_duck_white.png,n,n,13,,,duck_white,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,11,,,,,,,,,,,1396600645,466.2188949,1396600645,466.7321615,None,3.5,,469.2176238,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_cleaningbrush.png,n,n,46,,,cleaningbrush,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,1396600651,472.7166353,1396600652,473.2273018,None,3.5,,475.7152293,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_axe.png,n,v,34,,,axe,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,1396600658,479.2141511,1396600658,479.7222318,3,0.5,,482.2129453,1396600660,481.1632601,1.44075421,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_squirrel_red.png,n,v,22,,,squirrel_red,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,12,,,,,,,,,,,1396600661,482.7128674,1396600662,483.2235849,None,1.5,,485.711584,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_lipstick.png,n,n,48,,,lipstick,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,1396600666,487.2112,1396600666,487.7191949,None,3.5,,490.2099628,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_butterfly.png,n,n,6,,,butterfly,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,,,,,1396600672,493.7088426,1396600673,494.2239339,3,1.5,,496.7242943,1396600674,495.7745473,1.550339,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,object,trial_images_objects\r_wok.png,f,n,44,,,wok,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,1396600677,498.2238482,1396600677,498.7336508,None,2.5,,501.222565,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_mole.png,n,n,20,,,mole,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,,,,,1396600682,503.7218412,1396600683,504.2331805,None,1.5,,506.7205668,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_owl.png,n,n,25,,,owl2,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,1396600687,508.2201741,1396600687,508.731834,3,1.5,,511.2190057,1396600689,510.102653,1.370527966,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,animal,trial_images_animals\r_cow_dairy.png,n,n,9,,,cow_dairy,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,6,,,,,,,,,,,1396600691,512.7185451,1396600692,513.2333031,None,0.5,,515.7172637,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,,,,,,,,,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
2,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_rasp.png,n,n,47,,,,rasp,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,1396600701,522.2500047,1396600701,522.7410233,None,1.5,1396600704,525.2307136,,,,1396600698,519.2381362,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_seal_grey.png,n,n,26,,,,seal_grey,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,1396600705,526.7301633,1396600706,527.2415651,None,1.5,1396600708,529.7289064,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_dragonfly.png,n,n,12,,,,dragonfly,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,1396600710,531.2285403,1396600710,531.7408341,None,2.5,1396600713,534.227262,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_bat.png,n,n,2,,,,bat,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,1396600715,536.7265261,1396600716,537.2538499,None,1.5,1396600718,539.7419008,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_maracas.png,f,v,60,,,,maracas,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,10,,,,,,,1396600720,541.2415199,1396600720,541.7544484,3,1.5,1396600723,544.2403735,1396600722,543.1405922,1.385816628,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_springbok.png,f,n,28,,,,springbok,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,1396600724,545.7398727,1396600725,546.2531094,3,1.5,1396600727,548.7387212,1396600727,548.2886771,2.035298755,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_rolling_pin.png,n,n,56,,,,rolling_pin,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,1396600729,550.2382841,1396600729,550.7514073,None,2.5,1396600732,553.2369388,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_broom.png,n,n,33,,,,broom,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,1396600734,555.7362295,1396600735,556.2424628,None,1.5,1396600737,558.7349512,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_chi_instrument.png,f,n,31,,,,chi_instrument,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,12,,,,,,,1396600739,560.2345732,1396600739,560.7432518,3,3.5,1396600742,563.2333686,1396600741,562.2336004,1.490071169,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_frog.png,n,v,15,,,,frog,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,13,,,,,,,1396600745,566.7322158,1396600746,567.2438018,None,0.5,1396600748,569.730927,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_harvest_mouse.png,n,n,19,,,,harvest_mouse,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,9,,,,,,,1396600749,570.2308947,1396600749,570.7430113,None,2.5,1396600752,573.229639,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_coping_saw.png,n,n,40,,,,coping_saw,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,1396600754,575.728911,1396600755,576.2368579,None,0.5,1396600757,578.7276348,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,object,trial_images_objects\r_staple_remover.png,n,n,54,,,,staple_remover,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,6,,,,,,,1396600758,579.2276022,1396600758,579.7368494,None,3.5,1396600761,582.2263839,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,animal,trial_images_animals\r_stoat.png,n,n,29,,,,stoat,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,1,,,,,,,1396600764,585.7419186,1396600765,586.2559474,None,1.5,1396600767,588.7406092,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
3,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0933,60.02391551,semact_fmri_builder,1,pw
