selectBlock,category,paths,semantic,action,number,image4,image2,image1,image3,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
4,object,trial_images_objects\r_nail_file.png,n,n,53,nail_file,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,1407428170,113.2055809,1407428171,113.7137306,None,2.5,1407428173,116.2043071,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_bulldog_english.png,n,n,5,,bulldog_english,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,,,1407428179,121.7281434,1407428182,124.7506738,1407428182,125.2486972,None,2.5,,127.7332393,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_dragonfly.png,n,n,12,,dragonfly,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,1407428187,130.2323107,1407428188,130.7439998,None,2.5,,133.2309712,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_duck_white.png,n,n,13,,duck_white,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,1407428193,135.7301923,1407428193,136.2414646,None,3.5,,138.7288473,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_frog.png,n,v,15,,frog,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,1407428199,142.2277343,1407428200,142.739753,3,1.5,,145.2264614,1407428201,143.9935349,1.253456874,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_maracas.png,f,v,60,,maracas,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,1407428204,146.7259837,1407428204,147.2354091,3,0.5,,149.7246955,1407428206,148.9582428,1.722560901,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_chi_instrument.png,f,n,31,,chi_instrument,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,1407428207,150.2245948,1407428208,150.7335403,None,1.5,,153.2232815,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_corkscrew.png,n,n,41,,corkscrew,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,12,,,,,,,,,,,,,,,1407428212,154.7228875,1407428212,155.2308039,None,3.5,,157.7215594,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_pitchfork.png,n,n,52,,pitchfork,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,1407428218,161.2203709,1407428219,161.7287302,None,1.5,,164.2356973,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_cow_dairy.png,n,n,9,,cow_dairy,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,1407428223,165.7353066,1407428223,166.2483718,None,3.5,,168.7339668,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_kettle.png,n,n,49,,kettle,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,11,,,,,,,,,,,,,,,1407428229,172.2328308,1407428230,172.7430472,None,1.5,,175.2314629,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_pepper_mill.png,n,n,35,,peppemill,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,13,,,,,,,,,,,,,,,1407428234,176.7310806,1407428234,177.2403499,3,1.5,,179.7298138,1407428235,178.2303135,0.989689822,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,object,trial_images_objects\r_toothbrush.png,n,n,38,,toothbrush,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,10,,,,,,,,,,,,,,,1407428238,181.229331,1407428239,181.7401396,None,1.5,,184.2279956,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_cat_wild.png,n,n,8,,cat_wild,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,,,,,1407428243,185.7275913,1407428243,186.2369635,None,1.5,,188.7262768,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,animal,trial_images_animals\r_badger.png,n,n,1,,badger1,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,1,,,,,,,,,,,,,,,1407428247,190.2258764,1407428248,190.7392622,None,3.5,,193.2245447,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_squirrel_red.png,n,v,22,,,squirrel_red,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,1407428260,202.755246,1407428260,203.2505671,None,2.5,,205.7365505,,,,1407428257,199.7363552,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_iron.png,n,n,39,,,iron,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,11,,,,,,,,,,,1407428265,208.2356551,1407428266,208.7486397,None,2.5,,211.234298,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_compass.png,n,n,37,,,compass,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,1407428271,213.7335255,1407428271,214.2396149,None,0.5,,216.7488917,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_coping_saw.png,n,n,40,,,coping_saw,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,1407428274,217.2488427,1407428275,217.7564848,None,2.5,,220.2475412,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_fox_red.png,n,n,14,,,fox_red,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,13,,,,,,,,,,,1407428280,222.746765,1407428280,223.2572247,None,2.5,,225.7453901,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,animal,trial_images_animals\r_swan_bewick.png,n,n,30,,,swan_bewick,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,10,,,,,,,,,,,1407428285,228.2446963,1407428286,228.756575,None,1.5,,231.243268,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_spanner.png,n,n,55,,,spanner,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,1407428290,232.7428683,1407428290,233.2511529,None,0.5,,235.7415208,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
1,object,trial_images_objects\r_staple_remover.png,n,n,54,,,staple_remover,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,1407428293,236.2415014,1407428294,236.7511021,None,0.5,,239.240198,,,,,,2014_Aug_07_1714,60.02476696,semact_fmri_builder,1,md014
