selectBlock,category,paths,semantic,action,number,image4,image2,image3,image1,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
3,object,trial_images_objects\r_wok.png,f,n,44,,,wok,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,2,,,,,,,,,,,1412962613,433.2450423,1412962613,433.7542562,None,1.5,1412962616,436.2438068,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
3,object,trial_images_objects\r_pen.png,n,n,51,,,pen1,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,1412962617,437.7434775,1412962618,438.251804,None,2.5,1412962620,440.7422719,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
3,object,trial_images_objects\r_knife_table.png,n,n,42,,,knife_table,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,6,,,,,,,,,,,1412962623,443.2416,1412962623,443.7503355,None,2.5,1412962626,446.2403449,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
3,animal,trial_images_animals\r_badger.png,n,n,1,,,badger1,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,1412962628,448.7396884,1412962629,449.2527926,None,3.5,1412962631,451.7551231,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
3,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
3,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_ostrich.png,f,n,24,,,,ostrich,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,1412962641,461.2864355,1412962641,461.7791576,3,0.5,,464.267582,1412962642,462.8179033,1.038404303,1412962638,458.2627026,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_corkscrew.png,n,n,41,,,,corkscrew,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,1412962644,464.7673414,1412962645,465.2752061,None,1.5,,467.7661666,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_chi_instrument.png,f,n,31,,,,chi_instrument,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,1412962649,469.2658074,1412962649,469.7736667,3,0.5,,472.264683,1412962651,471.3648997,1.590968363,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_horse.png,n,n,21,,,,horse,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,1412962652,472.7645994,1412962653,473.2770573,None,2.5,,475.7633742,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_camel.png,f,n,7,,,,camel,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,1412962658,478.262699,1412962658,478.7760908,3,1.5,,481.261551,1412962659,479.8286135,1.052251646,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_toothbrush.png,n,n,38,,,,toothbrush,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,1412962662,482.761126,1412962663,483.2726467,None,1.5,,485.7599216,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_pasta_spoon.png,n,n,50,,,,pasta_spoon,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,10,,,,,,,1412962667,487.2595812,1412962667,487.7710689,None,1.5,,490.2583541,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_springbok.png,f,n,28,,,,springbok,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,11,,,,,,,1412962671,491.7746809,1412962672,492.2862882,None,2.5,,494.7734831,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_mole.png,n,n,20,,,,mole,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,13,,,,,,,1412962677,497.272791,1412962677,497.784874,None,0.5,,500.2715724,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_axe.png,n,v,34,,,,axe,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,12,,,,,,,1412962680,500.7715558,1412962681,501.2792895,None,0.5,,503.7703708,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_pizza_slicer.png,n,n,57,,,,pizza_slicer,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,5,,,,,,,1412962684,504.2703587,1412962684,504.7774165,None,3.5,,507.2691622,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_pliers.png,n,n,59,,,,pliers,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,1,,,,,,,1412962690,510.7681347,1412962691,511.2796179,None,1.5,,513.7669182,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,animal,trial_images_animals\r_cricket_green.png,n,v,10,,,,cricket_green,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,1412962695,515.2665807,1412962695,515.777997,None,1.5,,518.2653673,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,object,trial_images_objects\r_paintbrush.png,n,v,58,,,,paintbrush,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,6,,,,,,,1412962699,519.7650172,1412962700,520.2756755,None,2.5,,522.763807,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
1,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Oct_10_1833,60.02061736,semact_fmri_builder,1,zc_020
