selectBlock,category,paths,semantic,action,image3,number,image2,image4,image1,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,SemInstr_startAbstime,SemInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,ActInstr_startAbstime,ActInstr_starttime,date,frameRate,expName,session,participant,
3,object,trial_images_objects\r_pencil.png,n,n,pencil,111,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,1395137223,73.6288840433,1395137223,74.137104442,None,1,1395137226,76.6273289469,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,object,trial_images_objects\r_chopsticks.png,f,n,chopsticks,96,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,1395137227,77.6271264101,1395137227,78.1352487098,3,1,1395137230,80.6259531455,1395137228,79.10965512,0.974126903348,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,animal,trial_images_animals\r_goose_canada.png,n,n,goose_canada,77,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,0,11,11,12,,,,,,,,,,,,,,,,,,,,,,,1395137231,81.625649793,1395137231,82.1358514907,None,1,1395137234,84.6410700584,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,animal,trial_images_animals\r_crow.png,n,n,crow,64,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,0,12,12,8,,,,,,,,,,,,,,,,,,,,,,,1395137235,85.6408777843,1395137235,86.152746864,None,2,1395137238,88.6395916302,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,object,trial_images_objects\r_whisk.png,n,n,whisk,116,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,0,13,13,4,,,,,,,,,,,,,,,,,,,,,,,1395137240,90.6391566741,1395137240,91.1494054594,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
3,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_african_sickle.png,f,n,,94,african_sickle,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,1395137251,101.670496152,1395137251,102.15961259,None,1,,104.650436556,,,,1395137247,97.6494428879,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,animal,trial_images_animals\r_toad.png,n,v,,75,toad,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,1395137255,105.650105132,1395137255,106.162711917,3,0,,,1395137256,107.166111275,1.0030655199,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_hammer.png,n,v,,107,hammer,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,1395137258,108.649313095,1395137258,109.158471925,3,1,,111.647814444,1395137260,110.381523813,1.22278173897,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_cakeslicer.png,n,n,,92,cakeslicer,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,3,3,12,,,,,,,,,,,,,,,1395137262,112.647531013,1395137262,113.156153467,None,1,,115.646261158,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_garden clippers.png,n,n,,105,garden_clippers,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,1395137266,116.64610088,1395137266,117.154436281,None,3,,119.644814424,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,animal,trial_images_animals\r_moth.png,n,n,,66,moth,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,1395137272,122.643873578,1395137272,123.15514199,3,0,,,1395137273,124.143132855,0.987718602418,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_mop.png,n,n,,93,mop,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,1395137275,125.643107198,1395137275,126.150888113,None,3,,128.641512561,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_scissors.png,n,n,,114,scissors,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,7,7,10,,,,,,,,,,,,,,,1395137281,131.657275418,1395137281,132.164390165,None,2,,134.656000734,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_paint_roller.png,n,v,,117,paint_roller,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,1395137286,136.655403688,1395137286,137.165987218,3,1,,139.654222877,1395137287,138.221302405,1.05504896199,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,animal,trial_images_animals\r_goat2.png,n,n,,76,goat2,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,,,,,1395137290,140.653951822,1395137290,141.16461534,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_tin_opener.png,n,n,,95,tin_opener,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,10,10,13,,,,,,,,,,,,,,,1395137293,143.653043274,1395137293,144.165351536,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,object,trial_images_objects\r_stapler.png,n,n,,97,stapler,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,11,11,0,,,,,,,,,,,,,,,1395137296,146.651970825,1395137296,147.163359068,3,3,,149.650556086,1395137298,148.334276895,1.1706434513,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,animal,trial_images_animals\r_owl_whitebarn.png,n,n,,85,owl_whitebarn,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,,,,,1395137302,152.649581736,1395137302,153.160643083,None,1,,155.648324861,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,animal,trial_images_animals\r_otter.png,n,n,,86,otter,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,,,,,1395137306,156.648069199,1395137306,157.161275143,3,2,,159.646898651,1395137308,159.147028746,1.98547560533,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
2,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_frypan.png,n,n,,104,,frypan,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,5,,,,,,,,,,,1395137319,169.678065776,1395137319,170.168962486,None,0,,,,,,1395137315,165.673734024,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_swan2.png,n,n,,90,,swan2,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,1395137322,172.659403715,1395137322,173.172028912,None,2,1395137325,175.657777987,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_computer_mouse.png,n,n,,99,,computer_mouse,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,2,2,12,,,,,,,,,,,1395137327,177.657224708,1395137327,178.167224473,3,2,1395137330,180.672647087,1395137330,180.355938675,2.18838941883,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_hairbrush.png,n,n,,106,,hairbrush,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,3,3,6,,,,,,,,,,,1395137332,182.672029817,1395137332,183.181976156,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_pony.png,n,n,,81,,pony,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,4,4,11,,,,,,,,,,,1395137335,185.671109195,1395137335,186.183221259,None,3,1395137338,188.669638313,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_key.png,n,n,,108,,key,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,5,5,3,,,,,,,,,,,1395137341,191.66872735,1395137341,192.176917867,None,3,1395137344,194.667439385,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_rake.png,n,n,,112,,rake,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,6,6,13,,,,,,,,,,,1395137347,197.666523593,1395137347,198.175285197,3,1,1395137350,200.66530475,1395137349,199.798809711,1.62324681903,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_robin.png,n,n,,62,,robin,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,7,7,8,,,,,,,,,,,1395137351,201.665054824,1395137351,202.177676399,None,3,1395137354,204.663787082,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_hedgehog.png,n,n,,80,,hedgehog,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,8,8,2,,,,,,,,,,,1395137357,207.662894532,1395137357,208.184589514,None,2,1395137360,210.661570949,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_hare.png,n,v,,78,,hare,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,9,9,7,,,,,,,,,,,1395137362,212.661054194,1395137362,213.17302922,3,0,,,1395137363,213.943617193,0.770323859681,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_bottle_cleaner.png,n,n,,98,,bottle_cleaner,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,1395137365,215.660294152,1395137365,216.168532662,3,2,1395137368,218.658741773,1395137368,218.308669119,2.13985332833,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_squeezer.png,n,n,,101,,squeezer,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,11,11,0,,,,,,,,,,,1395137370,220.65811092,1395137370,221.175885563,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,animal,trial_images_animals\r_duck_mallard.png,n,n,,73,,duck_mallard,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,12,12,4,,,,,,,,,,,1395137373,223.657219275,1395137373,224.186458528,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,object,trial_images_objects\r_handbell.png,n,v,,91,,handbell,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,0,13,13,9,,,,,,,,,,,1395137376,226.672814912,1395137376,227.184045291,3,1,1395137379,229.671375421,1395137378,228.538272213,1.35396130007,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
4,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_ladybird.png,n,n,,72,,,ladybird,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,1395137384,234.675137293,1395137388,238.702886648,1395137388,239.196003716,None,1,,241.683605204,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_shisha.png,f,n,,120,,,shisha,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,1395137392,242.683245708,1395137392,243.193138922,None,2,,245.681985815,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_polecat.png,n,n,,89,,,polecat,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,1395137397,247.681440384,1395137397,248.192778521,None,1,,250.680154532,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_potatomasher.png,n,v,,118,,,potatomasher,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,1395137401,251.679970709,1395137401,252.187404504,None,3,,254.678691196,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_highland_cow.png,n,n,,69,,,highland_cow,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,1395137407,257.677803777,1395137407,258.191302508,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_grasshopper_common.png,n,v,,70,,,grasshopper_common,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,1395137410,260.676908811,1395137410,261.185925774,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_wallaby.png,f,v,,83,,,wallaby,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,10,,,,,,,1395137413,263.675793501,1395137413,264.186328433,3,1,,266.67440804,1395137414,265.158247957,0.971615869468,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_giraffe.png,f,n,,67,,,giraffe,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,1395137417,267.674122195,1395137417,268.18453307,3,1,,270.672923877,1395137418,268.956795367,0.771993052776,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_tweezers.png,n,n,,103,,,tweezers,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,1395137421,271.672675762,1395137421,272.182411112,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_crosscut_saw.png,n,n,,100,,,crosscut_saw,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,12,,,,,,,1395137424,274.671839958,1395137424,275.17975791,None,0,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_screwdriver.png,n,n,,115,,,screwdriver,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,3,,,,,,,1395137427,277.670667599,1395137427,278.18025082,None,1,,280.685880196,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_sheep_blackfaced.png,n,n,,87,,,sheep_blackfaced,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,1395137431,281.685631477,1395137431,282.198732077,None,2,,284.684398749,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,object,trial_images_objects\r_cutteknife.png,n,n,,102,,,cutterknife,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,1395137436,286.683828869,1395137436,287.193157033,None,2,,289.682550261,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,animal,trial_images_animals\r_deer_fallow.png,n,n,,71,,,deer_fallow,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,1395137441,291.68201449,1395137441,292.192342358,None,2,,294.680762746,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
1,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_18_1005,60.0271781966,semact_fmri_builder,002,nc,
