selectBlock,category,paths,semantic,action,number,image4,image3,image1,image2,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant,
3,animal,trial_images_animals\r_hedgehog.png,n,n,80,,hedgehog,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,1396600929,141.002907354,1396600930,141.515653892,None,2.5,1396600932,144.001659836,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,object,trial_images_objects\r_stapler.png,n,n,97,,stapler,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,1396600935,146.500917302,1396600935,147.01070155,None,1.5,1396600938,149.499628431,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,object,trial_images_objects\r_crosscut_saw.png,n,n,100,,crosscut_saw,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,1396600939,150.999272256,1396600940,151.507445567,None,1.5,1396600942,153.997991233,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,object,trial_images_objects\r_frypan.png,n,n,104,,frypan,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,1396600944,155.497596422,1396600944,156.006515286,None,1.5,1396600947,158.496341056,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_moth.png,n,n,66,,moth,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,1396600948,159.995974619,1396600949,160.506860897,None,0.5,1396600951,162.994690577,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,object,trial_images_objects\r_paint_roller.png,n,v,117,,paint_roller,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,7,7,11,,,,,,,,,,,,,,,1396600952,163.494670052,1396600952,164.005718118,None,0.5,1396600955,166.493429778,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_goat2.png,n,n,76,,goat2,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,1396600955,166.99341861,1396600956,167.503654114,None,1.5,1396600958,169.992222405,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,object,trial_images_objects\r_pincer.png,n,n,119,,pincer,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,9,9,6,,,,,,,,,,,,,,,1396600960,171.491821859,1396600960,172.002053138,None,2.5,1396600963,174.507196245,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_otter.png,n,n,86,,otter,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,10,10,2,,,,,,,,,,,,,,,1396600965,177.006437411,1396600966,177.522589344,None,3.5,1396600968,180.005152464,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_crow.png,n,n,64,,crow,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,11,11,1,,,,,,,,,,,,,,,1396600972,183.504069752,1396600973,184.016706419,None,3.5,1396600975,186.502867813,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_bulldog_whiteenglish.png,n,n,65,,bulldog_whiteenglish,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,1396600978,190.001724129,1396600979,190.515148908,None,1.5,1396600981,193.000433447,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,animal,trial_images_animals\r_duck_mallard.png,n,n,73,,duck_mallard,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,13,13,8,,,,,,,,,,,,,,,1396600983,194.50005071,1396600984,195.013216508,None,3.5,1396600986,197.498733466,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_african_sickle.png,f,n,94,,,african_sickle,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,1396600996,207.029822414,1396600996,207.520844992,None,1.5,,210.010873601,,,,1396600992,204.006310938,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,animal,trial_images_animals\r_wallaby.png,f,v,83,,,wallaby,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,1396601000,211.510391859,1396601001,212.022129939,3,3.5,,214.50922282,1396601002,213.259583674,1.23715098621,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_chopsticks.png,f,n,96,,,chopsticks,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,11,,,,,,,,,,,1396601006,218.008038387,1396601007,218.517990461,3,0.5,,221.006797208,1396601009,220.290298638,1.77203893295,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_hairbrush.png,n,n,106,,,hairbrush,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,12,,,,,,,,,,,1396601010,221.506676471,1396601011,222.01778732,None,0.5,,224.505451591,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_garden clippers.png,n,n,105,,,garden_clippers,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,1396601013,225.005403598,1396601014,225.515522288,None,3.5,,228.004177812,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_cakeslicer.png,n,n,92,,,cakeslicer,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,13,,,,,,,,,,,1396601020,231.503091177,1396601021,232.012863049,None,0.5,,234.501805626,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,animal,trial_images_animals\r_penguin.png,f,n,84,,,penguin,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,1396601024,235.018431755,1396601024,235.528200006,3,3.5,,238.017241889,1396601025,237.000873232,1.47241605589,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_cutteknife.png,n,n,102,,,cutterknife,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,1396601030,241.516079189,1396601031,242.025932258,None,1.5,,244.514764964,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,animal,trial_images_animals\r_highland_cow.png,n,n,69,,,highland_cow,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,10,,,,,,,,,,,1396601035,246.014385547,1396601035,246.533102846,None,1.5,,249.013159761,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_bottle_cleaner.png,n,n,98,,,bottle_cleaner,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,1396601039,250.512765252,1396601040,251.020925282,None,1.5,,253.511485135,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_potatomasher.png,n,v,118,,,potatomasher,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,1396601044,255.011120508,1396601044,255.519341209,None,0.5,,258.009843108,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,animal,trial_images_animals\r_polecat.png,n,n,89,,,polecat,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,9,,,,,,,,,,,1396601047,258.509824695,1396601048,259.02140642,None,0.5,,261.508569329,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,animal,trial_images_animals\r_ladybird.png,n,n,72,,,ladybird,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,,,,,1396601051,262.008620643,1396601051,262.51931193,None,0.5,,265.007289514,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,object,trial_images_objects\r_shisha.png,f,n,120,,,shisha,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,,,,,,,1396601054,265.507239106,1396601055,266.017700087,3,3.5,,268.506082745,1396601056,267.739586861,1.72162205725,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
1,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_scoop.png,n,n,110,,,,scoop,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,1396601064,275.02457668,1396601067,278.036510052,1396601067,278.529909344,None,1.5,,281.018222276,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_key.png,n,n,108,,,,key,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,1396601071,282.517730875,1396601072,283.026611103,None,0.5,,285.533104053,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_beaver.png,n,n,63,,,,beaver,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,1396601075,286.033080208,1396601075,286.546383646,None,1.5,,289.031839632,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_pencil.png,n,n,111,,,,pencil,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,10,,,,,,,1396601079,290.531443312,1396601080,291.040641079,None,0.5,,293.530188549,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_koala.png,f,n,88,,,,koala,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,1396601083,294.030159874,1396601083,294.551542449,None,0.5,,297.028882776,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_robin.png,n,n,62,,,,robin,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,13,,,,,,,1396601086,297.528845951,1396601087,298.042264995,None,1.5,,300.527635257,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_nailclipper.png,n,n,113,,,,nailclipper,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,1396601091,302.027299004,1396601091,302.534746382,None,1.5,,305.025995343,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_teapot.png,n,n,109,,,,teapot,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,1396601095,306.525564613,1396601096,307.03706816,None,1.5,,309.524332791,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_owl_whitebarn.png,n,n,85,,,,owl_whitebarn,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,5,,,,,,,1396601100,311.023974503,1396601100,311.534618099,None,1.5,,314.022681708,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_handbell.png,n,v,91,,,,handbell,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,1396601104,315.522274823,1396601105,316.034852027,3,1.5,,318.521124801,1396601106,317.338133848,1.30297756278,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_squeezer.png,n,n,101,,,,squeezer,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,11,,,,,,,1396601109,320.020632193,1396601109,320.535506725,None,0.5,,323.019386486,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_dog_terrier.png,n,n,68,,,,dog_terrier,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,8,,,,,,,1396601112,323.519365658,1396601113,324.0313268,None,3.5,,326.518097917,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,object,trial_images_objects\r_tin_opener.png,n,n,95,,,,tin_opener,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,1396601119,330.03362926,1396601119,330.545057951,None,1.5,,333.032381139,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,animal,trial_images_animals\r_toad.png,n,v,75,,,,toad,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,6,,,,,,,1396601123,334.532025265,1396601124,335.044473884,3,0.5,,337.530811554,1396601125,336.314542385,1.2698074059,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,,,,,,,,,,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
2,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Apr_04_0939,60.01956582,semact_fmri_builder,002,pw,
