selectBlock,category,paths,semantic,action,number,image4,image3,image1,image2,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant
4,object,trial_images_objects\r_screwdriver.png,n,n,115,screwdriver,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,0,13,13,7,,,,,,,,,,,,,,,,,,,1395344562,94.40289369,1395344562,94.9120413,None,2,1395344565,97.4016483,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
4,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,object,trial_images_objects\r_potatomasher.png,n,v,118,,potatomasher,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,10,,,,,,,,,,,,,,,1395344575,107.4314859,1395344575,107.9224594,None,1,1395344578,110.413622,,,,1395344571,103.4129752,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_vole.png,n,n,79,,vole,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,1395344579,111.413229,1395344579,111.9240875,None,2,1395344582,114.4119453,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_duck_mallard.png,n,n,73,,duck_mallard,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,7,,,,,,,,,,,,,,,1395344584,116.4114313,1395344584,116.9228143,None,1,1395344587,119.4101279,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_penguin.png,f,n,84,,penguin,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,9,,,,,,,,,,,,,,,1395344588,120.409913,1395344588,120.9188324,3,1,1395344591,123.4088152,1395344589,122.0257172,1.106566017,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_badger2.png,n,n,61,,badger2,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,1395344592,124.4084174,1395344592,124.9212469,None,1,1395344595,127.407108,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,object,trial_images_objects\r_key.png,n,n,108,,key,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,5,5,11,,,,,,,,,,,,,,,1395344596,128.4068913,1395344596,128.9140751,None,1,1395344599,131.4056438,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,object,trial_images_objects\r_frypan.png,n,n,104,,frypan,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,6,6,2,,,,,,,,,,,,,,,1395344600,132.4054207,1395344600,132.9148852,None,1,1395344603,135.4041355,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_crow.png,n,n,64,,crow,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,1395344604,136.4039203,1395344604,136.9146776,None,2,1395344607,139.4026749,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_jerboas.png,f,v,82,,jerboas,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,1395344609,141.4020814,1395344609,141.9184883,None,1,1395344612,144.4007847,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_hare.png,n,v,78,,hare,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,9,9,13,,,,,,,,,,,,,,,1395344613,145.4005713,1395344613,145.9098013,None,2,1395344616,148.4159538,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_fox2.png,n,n,74,,fox2,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,10,10,5,,,,,,,,,,,,,,,1395344618,150.4154129,1395344618,150.9264745,None,3,1395344621,153.4141343,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,animal,trial_images_animals\r_bulldog_whiteenglish.png,n,n,65,,bulldog_whiteenglish,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,11,11,4,,,,,,,,,,,,,,,1395344624,156.4131865,1395344624,156.9245719,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,object,trial_images_objects\r_stapler.png,n,n,97,,stapler,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,1395344627,159.4122927,1395344627,159.9215113,None,1,1395344630,162.4107582,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,object,trial_images_objects\r_crosscut_saw.png,n,n,100,,crosscut_saw,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,0,13,13,6,,,,,,,,,,,,,,,1395344631,163.4105556,1395344631,163.9183407,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
3,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_teapot.png,n,n,109,,,teapot,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,1395344642,174.4408868,1395344642,174.9345007,None,2,,177.4218644,,,,1395344638,170.4170283,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_nailclipper.png,n,n,113,,,nailclipper,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,1395344647,179.4211916,1395344647,179.92884,None,2,,182.4198934,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,animal,trial_images_animals\r_polecat.png,n,n,89,,,polecat,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,,,,,1395344652,184.4192982,1395344652,184.9304856,None,3,,187.4180199,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_chopsticks.png,f,n,96,,,chopsticks,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,1395344658,190.4170721,1395344658,190.9246531,3,1,,193.4159565,1395344659,191.8663745,0.941410771,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_garden clippers.png,n,n,105,,,garden_clippers,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,13,,,,,,,,,,,1395344662,194.4155828,1395344662,194.9240392,None,2,,197.414351,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_african_sickle.png,f,n,94,,,african_sickle,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,,,,,1395344667,199.413725,1395344667,199.9210718,3,1,,202.4291814,1395344668,200.9630039,1.041662869,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_pincer.png,n,n,119,,,pincer,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,1395344671,203.4288804,1395344671,203.9373863,None,2,,206.4276227,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_cakeslicer.png,n,n,92,,,cakeslicer,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,1395344676,208.4270259,1395344676,208.9352638,None,3,,211.4257247,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_scoop.png,n,n,110,,,scoop,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,11,,,,,,,,,,,1395344682,214.424798,1395344682,214.9327247,None,3,,217.4235146,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,animal,trial_images_animals\r_dog_terrier.png,n,n,68,,,dog_terrier,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,1395344688,220.4226341,1395344688,220.9321391,None,2,,223.4213003,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_shisha.png,f,n,120,,,shisha,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,1,,,,,,,,,,,1395344693,225.4207141,1395344693,225.9307869,3,2,,228.4195212,1395344694,226.7866691,0.855622008,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,object,trial_images_objects\r_tin_opener.png,n,n,95,,,tin_opener,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,,,,,,,1395344698,230.4188451,1395344698,230.9304228,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,animal,trial_images_animals\r_deer_fallow.png,n,n,71,,,deer_fallow,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,7,,,,,,,,,,,1395344701,233.4179236,1395344701,233.9274944,None,1,,236.4164926,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,animal,trial_images_animals\r_hedgehog.png,n,n,80,,,hedgehog,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,12,,,,,,,,,,,1395344705,237.4162728,1395344705,237.9270899,None,3,,240.414942,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
1,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_tweezers.png,n,n,103,,,,tweezers,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,1395344715,247.4488744,1395344719,251.4608964,1395344719,251.9536951,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_hairbrush.png,n,n,106,,,,hairbrush,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,1395344722,254.4435726,1395344722,254.9527956,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_cutteknife.png,n,n,102,,,,cutterknife,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,2,2,7,,,,,,,1395344725,257.4423951,1395344725,257.9507226,None,1,,260.4574974,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_pony.png,n,n,81,,,,pony,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,1395344729,261.4572813,1395344729,261.9692061,None,2,,264.4560054,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_rake.png,n,n,112,,,,rake,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,1395344734,266.4554413,1395344734,266.9630063,None,3,,269.4541563,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_sheep_blackfaced.png,n,n,87,,,,sheep_blackfaced,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,1395344740,272.4532119,1395344740,272.965731,None,2,,275.4519441,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_scissors.png,n,n,114,,,,scissors,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,6,6,13,,,,,,,1395344745,277.4513643,1395344745,277.9583776,None,2,,280.4500459,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,object,trial_images_objects\r_hammer.png,n,v,107,,,,hammer,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,1395344750,282.4494736,1395344750,282.9588352,3,1,,285.4483021,1395344752,284.04885,1.089679499,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_koala.png,f,n,88,,,,koala,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,1395344754,286.4480504,1395344754,286.9612505,None,1,,289.4467549,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_swan2.png,n,n,90,,,,swan2,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,9,9,10,,,,,,,1395344758,290.4464971,1395344758,290.9592737,None,3,,293.4452155,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_robin.png,n,n,62,,,,robin,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,10,10,8,,,,,,,1395344764,296.4442819,1395344764,296.956418,None,0,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_giraffe.png,f,n,67,,,,giraffe,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,11,11,3,,,,,,,1395344767,299.4434047,1395344767,299.9532991,None,3,,302.4418871,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_ladybird.png,n,n,72,,,,ladybird,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,12,12,11,,,,,,,1395344773,305.4576275,1395344773,305.9675062,3,0,,,1395344775,307.1734332,1.205659044,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,animal,trial_images_animals\r_moth.png,n,n,66,,,,moth,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,13,13,12,,,,,,,1395344776,308.4567793,1395344776,308.9661627,3,0,,,1395344777,309.9224102,0.955986994,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,,,,,,,,,,,,,,0,3,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
2,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Mar_20_1941,60.02384287,semact_fmri_builder,2,ad
