selectBlock,category,paths,semantic,action,number,image4,image1,image2,image3,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant,
2,object,trial_images_objects\r_garden clippers.png,n,n,105,,,garden_clippers,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,1411119457,196.528651046,1411119460,199.540561213,1411119460,200.03048475,3,1.5,,202.522116724,1411119462,201.572291673,1.54146161388,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_rake.png,n,n,112,,,rake,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,1411119464,204.021513942,1411119465,204.529250811,3,3.5,,207.036997339,1411119466,205.320858819,0.791350837074,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_pincer.png,n,n,119,,,pincer,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,12,,,,,,,,,,,1411119471,210.535829806,1411119471,211.044493336,None,0.5,,213.5345358,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,animal,trial_images_animals\r_duck_mallard.png,n,n,73,,,duck_mallard,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,1411119474,214.034530669,1411119475,214.5463533,3,1.5,,217.033396036,1411119476,215.900356719,1.3537374946,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_bottle_cleaner.png,n,n,98,,,bottle_cleaner,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,4,4,10,,,,,,,,,,,1411119479,218.532914293,1411119479,219.040046267,3,0.5,,221.531776341,1411119481,220.898572217,1.858247348,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_nailclipper.png,n,n,113,,,nailclipper,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,1411119482,222.031675827,1411119483,222.538748941,None,1.5,,225.030367332,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,animal,trial_images_animals\r_crow.png,n,n,64,,,crow,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,1411119487,226.53000693,1411119487,227.040573588,3,1.5,,229.528817966,1411119489,228.329202093,1.28835654314,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,animal,trial_images_animals\r_ladybird.png,n,n,72,,,ladybird,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,11,,,,,,,,,,,1411119491,231.028361578,1411119492,231.539500532,3,1.5,,234.027182575,1411119494,233.210699288,1.67092407775,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,animal,trial_images_animals\r_sheep_blackfaced.png,n,n,87,,,sheep_blackfaced,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,1411119496,235.526723168,1411119496,236.038263575,None,2.5,,238.525443651,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_key.png,n,n,108,,,key,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,13,,,,,,,,,,,1411119501,241.024748202,1411119502,241.532972247,None,2.5,,244.023438198,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_computer_mouse.png,n,n,99,,,computer_mouse,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,6,,,,,,,,,,,1411119507,246.52272977,1411119507,247.032725339,None,1.5,,249.521518469,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,animal,trial_images_animals\r_penguin.png,f,n,84,,,penguin,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,5,,,,,,,,,,,1411119511,251.021091058,1411119512,251.529546014,3,0.5,,254.036566305,1411119514,253.103496019,1.57367532678,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_african_sickle.png,f,n,94,,,african_sickle,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,0,,,,,,,,,,,1411119515,254.536489335,1411119515,255.044342113,None,1.5,,257.535216157,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,object,trial_images_objects\r_tin_opener.png,n,n,95,,,tin_opener,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,9,,,,,,,,,,,1411119519,259.034871752,1411119520,259.545885442,None,1.5,,262.033604007,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,,,,,,,,,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
2,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,animal,trial_images_animals\r_wallaby.png,f,v,83,,,,wallaby,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,1411119530,269.565153663,1411119531,270.05828037,3,2.5,1411119533,272.546802142,1411119532,271.496846332,1.43821189942,1411119527,266.552677539,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,object,trial_images_objects\r_hairbrush.png,n,n,106,,,,hairbrush,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,1411119535,275.045810584,1411119536,275.5549299,None,0.5,1411119538,278.044561251,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,animal,trial_images_animals\r_koala.png,f,n,88,,,,koala,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,1411119539,278.544532878,1411119540,279.057883445,3,0.5,1411119542,281.543349951,1411119540,279.677182212,0.619031333837,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
3,animal,trial_images_animals\r_robin.png,n,n,62,,,,robin,,,,,0,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,3,3,12,,,,,,,1411119542,282.043253059,1411119543,282.556019859,None,0.5,1411119545,285.042006141,,,,,,2014_Sep_19_1034,60.0230818427,semact_fmri_builder,002,we018,
