selectBlock,category,paths,semantic,action,number,image4,image3,image2,image1,trigger_loop.thisRepN,trigger_loop.thisTrialN,trigger_loop.thisN,trigger_loop.thisIndex,blockSelectLoop.thisRepN,blockSelectLoop.thisTrialN,blockSelectLoop.thisN,blockSelectLoop.thisIndex,b1loop.thisRepN,b1loop.thisTrialN,b1loop.thisN,b1loop.thisIndex,b2loop.thisRepN,b2loop.thisTrialN,b2loop.thisN,b2loop.thisIndex,b3loop.thisRepN,b3loop.thisTrialN,b3loop.thisN,b3loop.thisIndex,b4loop.thisRepN,b4loop.thisTrialN,b4loop.thisN,b4loop.thisIndex,b4_trialLoop.thisRepN,b4_trialLoop.thisTrialN,b4_trialLoop.thisN,b4_trialLoop.thisIndex,b3_trialLoop.thisRepN,b3_trialLoop.thisTrialN,b3_trialLoop.thisN,b3_trialLoop.thisIndex,b2_trialLoop.thisRepN,b2_trialLoop.thisTrialN,b2_trialLoop.thisN,b2_trialLoop.thisIndex,b1_trialLoop.thisRepN,b1_trialLoop.thisTrialN,b1_trialLoop.thisN,b1_trialLoop.thisIndex,GenInstrAbsTime,GenInstrTime,triggerClock,triggerAbsClock,ActInstr_startAbstime,ActInstr_starttime,startFixAbstime,startFixtime,Img_startAbstime,Img_starttime,key_resp_2.keys,JitDur,startJitAbstime,startJittime,RespgetAbsTime,Respgettime,key_resp_2.rt,SemInstr_startAbstime,SemInstr_starttime,date,frameRate,expName,session,participant,
2,animal,trial_images_animals\r_crow.png,n,n,64,,,crow,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,1407437409,220.137464809,1407437410,220.648633565,3,0.5,,223.136203429,1407437411,221.953256483,1.3043479442,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,animal,trial_images_animals\r_hare.png,n,v,78,,,hare,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,1407437413,223.636080128,1407437413,224.144997173,3,1.5,,226.634877304,1407437415,225.918438883,1.77315345407,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,animal,trial_images_animals\r_koala.png,f,n,88,,,koala,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,9,9,8,,,,,,,,,,,1407437417,228.134399344,1407437418,228.649049497,3,0.5,,231.133109591,1407437420,230.816486807,2.1671532796,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,animal,trial_images_animals\r_swan2.png,n,n,90,,,swan2,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,10,10,9,,,,,,,,,,,1407437421,231.633010135,1407437421,232.148403715,3,1.5,,234.631784674,1407437423,233.615421741,1.46673490215,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,animal,trial_images_animals\r_wallaby.png,f,v,83,,,wallaby,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,11,11,6,,,,,,,,,,,1407437425,236.131303997,1407437426,236.641617344,3,0.5,,239.130035976,1407437428,238.546910282,1.90500921058,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,object,trial_images_objects\r_nailclipper.png,n,n,113,,,nailclipper,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,12,12,3,,,,,,,,,,,1407437429,239.629965497,1407437429,240.137029559,3,0.5,,242.628695363,1407437431,242.245442475,2.10813250803,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,object,trial_images_objects\r_handbell.png,n,v,91,,,handbell,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,13,13,11,,,,,,,,,,,1407437432,243.128590173,1407437433,243.639738705,None,1.5,,246.127282913,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,,,,,,,,,,,,,,0,2,2,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
2,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_beaver.png,n,n,63,,,,beaver,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,1407437443,253.657839921,1407437443,254.155179674,3,1.5,,256.640148903,1407437445,255.773624925,1.61808908261,1407437440,250.638889031,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_potatomasher.png,n,v,118,,,,potatomasher,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,1407437447,258.139497989,1407437448,258.646258101,3,1.5,,261.138252003,1407437450,260.938250614,2.29170757827,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_bulldog_whiteenglish.png,n,n,65,,,,bulldog_whiteenglish,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,1407437452,262.637820827,1407437452,263.149534098,None,1.5,,265.636467084,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_grasshopper_common.png,n,v,70,,,,grasshopper_common,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,12,,,,,,,1407437456,267.136046473,1407437457,267.646362537,None,1.5,,270.151413341,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_screwdriver.png,n,n,115,,,,screwdriver,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,13,,,,,,,1407437461,271.650976129,1407437461,272.159838239,None,2.5,,274.649663738,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_badger2.png,n,n,61,,,,badger2,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,1407437466,277.148896918,1407437467,277.663425431,None,0.5,,280.147571247,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_polecat.png,n,n,89,,,,polecat,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,1407437470,280.64753397,1407437470,281.160453988,None,0.5,,283.646205279,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,animal,trial_images_animals\r_moth.png,n,n,66,,,,moth,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,1407437473,284.146233501,1407437474,284.659819978,None,2.5,,287.144858026,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_scoop.png,n,n,110,,,,scoop,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,1407437479,289.644072795,1407437479,290.154476995,None,0.5,,292.6427927,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_hammer.png,n,v,107,,,,hammer,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,1407437482,293.14274999,1407437483,293.652598809,None,1.5,,296.141403794,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_frypan.png,n,n,104,,,,frypan,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,3,,,,,,,1407437487,297.641011253,1407437487,298.151324299,None,1.5,,300.639695844,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_key.png,n,n,108,,,,key,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,1407437491,302.139310548,1407437492,302.648256268,None,3.5,,305.137989102,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_crosscut_saw.png,n,n,100,,,,crosscut_saw,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,8,,,,,,,1407437498,308.636752925,1407437498,309.144474994,None,2.5,,311.635458644,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,object,trial_images_objects\r_tin_opener.png,n,n,95,,,,tin_opener,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,5,,,,,,,1407437503,314.15137048,1407437504,314.662661781,None,3.5,,317.150015228,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
1,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014_Aug_07_1946,60.0101978155,semact_fmri_builder,002,sh015,
